Company;Currency;Year;Fixed Assets;FxAInt;FxATan;FxAOth;CurrAss;CurrInv;CurrARec;CurrAssOth;Cash;TAssets;Equity;Capital;EquOht;NCLiabs;NCLtDebt;NCLiabOth;Provisions;CLiabs;CLoans;CAPay;CLiaboth;TEaLiab;Turnover;Sales;CoS;OthOpEx;Ebit;FinInc;FinExp;PBT;Tax;ExtOrdRev;ExtOrdExp;NetInc;Exp;MatCost;SalWage;Dep;RaD;HdCnt;ExRate;II;Cty;FYE;BvDID
SEQUANI LIMITED;EUR/GBP;2013;2242,855923341;0;2242,855923341;0;12391,6348340476;292,8973802204;2049,1285222504;10048,4557922847;3965,6460258971;14634,4907573886;12133,3316325934;19,6033679675;12113,7282646259;116,4670685128;0;116,4670685128;116,4670685128;2383,5389169902;0;568,4976710576;1815,0412459325;14633,3376180964;10337,8937546284;n.a.;5326,3503907004;4649,4576261753;362,0857377527;121,0796256816;n.a.;483,1653634344;-212,1776297659;n.a.;n.a.;695,3429932003;4610,2508902403;n.a.;5314,8189977783;355,1669019995;n.a.;153;1,15314;U ;GB;31.07.;GB01008026
SEQUANI LIMITED;EUR/GBP;2012;2421,0890022928;0;2421,0890022928;0;13040,1692465263;279,6511031129;1605,1207151277;11155,3974282857;10635,6805380256;15461,2582488191;12666,0241633661;21,7080764974;12644,3160868687;363,9295177497;0;363,9295177497;363,9295177497;2430,027622027;0;606,5491962495;1823,4784257775;15459,9813031427;12213,9853939506;n.a.;6001,6446786794;5115,4443793169;1096,8963359544;157,0643181867;n.a.;1253,9606541411;-94,4939800473;n.a.;n.a.;1348,4546341884;3516,7083925708;n.a.;6392,3900556317;337,1136585471;n.a.;164;1,27695;U ;GB;31.07.;GB01008026
SEQUANI LIMITED;EUR/GBP;2011;1880,6384582042;0;1880,6384582042;0;13089,1523759724;261,3265818743;2071,2128650732;10755,4717649119;10471,3219007779;14969,7908341766;10114,1375334126;19,3997899208;10094,7377434918;326,3729363146;0;326,3729363146;326,3729363146;4529,2803644494;1141,164112988;510,1003585056;2878,0158929557;14969,7908341766;14119,6235700005;n.a.;6341,4489758743;4340,9882858064;3437,1863083199;120,9633959767;n.a.;3558,1497042966;652,7458726291;n.a.;n.a.;2905,4038316675;5211,6965040162;n.a.;5304,1307971682;296,7026693769;n.a.;161;1,14116;U ;GB;31.07.;GB01008026
SEQUANI LIMITED;EUR/GBP;2010;2006,3412608226;0;2006,3412608226;0;10246,0092586106;225,0607844331;2404,7838789274;7616,1645952501;7370,2851741575;12252,3505194332;9943,8192093651;20,0654211828;9923,7537881823;129,6319702776;0;129,6319702776;129,6319702776;2178,8993397904;17,463838838;671,4724681816;1489,9630327709;12252,3505194332;10909,7032825203;n.a.;5373,0948835866;4035,2479008625;1501,3604980712;77,0826371877;n.a.;1578,4431352589;112,5112629346;n.a.;n.a.;1465,9318723243;n.a.;n.a.;4910,2654936067;315,6738018583;n.a.;152;1,19558;U ;GB;31.07.;GB01008026
SEQUANI LIMITED;EUR/GBP;2009;2186,4601647851;0;2186,4601647851;0;12065,3699446906;221,458183893;794,4372946004;11049,4744661971;10171,843885584;14251,8301094757;11823,9922416114;19,9195191861;11804,0727224252;130,0627429213;83,1932860127;46,8694569086;46,8694569086;2296,6033885203;4,6869456909;527,2813902215;1763,4633161852;14250,658373053;10988,544172216;n.a.;5078,3056560444;4618,9849783403;1291,2535378313;157,0126806437;36,3238291041;1411,9423893709;17,5760463407;n.a.;n.a.;1394,3663430302;5196,6510347385;n.a.;5550,5154343983;391,3599651866;n.a.;163;1,17174;U ;GB;31.07.;GB01008026
EUROFINS ENVIRONMENTAL TESTING UK LIMITED;EUR/GBP;2013;1093,7562773771;0;1093,7562773771;0;3272,3538402293;98,9236835877;1007,3498921727;2166,0802644689;1830,8101603864;4366,1101176064;-729,1314364276;7766,3470323204;-8495,478468748;1456,2813654108;1456,2813654108;0;0;3638,9601886232;553,5297450527;678,1377783001;2407,2926652704;4366,1101176064;9909,3371811075;n.a.;3916,0212720274;6976,0229672601;-982,70705818;n.a.;61,6966648844;-1044,4037230644;n.a.;n.a.;n.a.;-1044,4037230644;n.a.;n.a.;4337,455298378;447,0276017091;n.a.;134;1,1944;D ;GB;31.12.;GB05875169
EUROFINS ENVIRONMENTAL TESTING UK LIMITED;EUR/GBP;2012;1194,3441198973;0;1194,3441198973;0;3537,9025641646;118,8032837473;1228,8881354859;2190,2111449314;1700,3888921077;4732,2466840619;288,0549669524;7776,7473728339;-7488,6924058814;1423,2115286513;1423,2115286513;0;0;3020,9801884581;159,91572137;726,9587930315;2134,1056740567;4732,2466840619;9540,9774520793;n.a.;3662,2110275592;6002,5402767259;-123,7738522058;n.a.;61,8594181446;-185,6332703504;n.a.;n.a.;n.a.;-185,6332703504;n.a.;n.a.;3838,1878085608;734,8224811004;n.a.;122;1,196;D ;GB;31.12.;GB05875169
EUROFINS ENVIRONMENTAL TESTING UK LIMITED;EUR/GBP;2011;1310,5381248055;0;1310,5381248055;0;3271,3929884412;95,5310326861;553,6505372713;2622,2114184838;1762,9686409654;4581,9311132467;455,9077176548;7769,701587936;-7313,7938702811;1462,602957192;0;1462,602957192;1462,602957192;2663,4204383999;202,8044911766;480,8921870904;1979,7237601328;4581,9311132467;8442,3656196729;n.a.;2955,5698893626;6158,0079408045;-671,2122104942;n.a.;72,2648504498;-743,477060944;n.a.;n.a.;n.a.;-743,477060944;n.a.;n.a.;3463,2652059144;996,7917873069;n.a.;102;1,19491;D ;GB;31.12.;GB05875169
EUROFINS ENVIRONMENTAL TESTING UK LIMITED;EUR/GBP;2010;1801,819549665;0,3827793268;1801,4367703381;0;969,2499316218;92,8994891038;410,7561644935;465,5942780245;n.a.;2771,0694812868;-1759,0945874312;4685,0164504003;-6444,1110378315;1454,6890351141;1454,6890351141;0;0;3075,4750336038;538,3843908108;330,2601302742;2206,8305125189;2771,0694812868;8082,4486975648;n.a.;2566,2603004249;6329,6366075257;-813,4482103857;n.a.;66,1845355955;-879,6327459812;n.a.;n.a.;n.a.;-879,6327459812;n.a.;n.a.;3600,6962637713;992,2635143917;n.a.;110;1,17058;D ;GB;31.12.;GB05875169
EUROFINS ENVIRONMENTAL TESTING UK LIMITED;EUR/GBP;2009;2408,9514250529;0;2408,9514250529;0;3330,1734474579;162,0644952267;2327,6347590957;840,4741931355;n.a.;5739,1248725108;-846,7392659834;4499,3262003659;-5346,0654663493;1455,4158813955;1455,4158813955;0;0;5130,4482570988;2655,3656324496;360,5424077539;2114,5402168953;5739,1248725108;8263,5490210012;n.a.;2512,8000944357;7029,0340097903;-1278,2850832247;-1688,3421390291;72,445736504;-3039,0729587579;n.a.;n.a.;n.a.;-3039,0729587579;n.a.;n.a.;4045,545164058;998,869354471;n.a.;143;1,12418;D ;GB;31.12.;GB05875169
BIOTRIAL INTERNATIONAL LIMITED;EUR/GBP;2013;4,7462903294;0;4,7462903294;0;5662,9847776862;0;1371,3206701645;4291,6641075218;926,0495404952;5667,7310680156;1327,3337576591;15,5820276721;1311,7517299871;0;n.a.;n.a.;n.a.;4340,3961352412;460,9130882169;66,6278572382;3812,8551897861;5667,7298929004;10428,1509826595;n.a.;9002,7186073485;878,1236418092;547,3075583866;78,2180185451;303,3606916782;322,1648852535;479,2965905474;n.a.;n.a.;-157,1317052939;5631,3024965349;n.a.;423,364631942;5,402004616;n.a.;9;1,17512;D ;GB;30.06.;GB03751484
BIOTRIAL INTERNATIONAL LIMITED;EUR/GBP;2012;8,6752187737;0;8,6752187737;0;6713,3800138563;0;2434,0185244995;4279,3614893568;1270,2998918595;6722,05523263;2482,3518862386;16,1111205797;2466,2407656589;0;n.a.;n.a.;n.a.;4239,7033463915;972,8638196192;87,9915047044;3178,8480220678;6722,05523263;14399,6238473319;n.a.;11181,1176822987;817,9491986607;2400,5569663725;2,4786339353;n.a.;2403,0356003078;613,4618989955;n.a.;n.a.;1789,5737013123;9705,0911738064;n.a.;397,8207466214;11,153852709;n.a.;9;1,23932;D ;GB;30.06.;GB03751484
BIOTRIAL INTERNATIONAL LIMITED;EUR/GBP;2011;8,1064523706;0;8,1064523706;0;3857,2735496241;0;699,4442927291;3157,829256895;869,2411868089;3865,3800019947;1190,5076806144;15,4818952365;1175,0246777878;0;n.a.;n.a.;n.a.;2674,8723213803;207,6775850931;294,3465150015;2172,8493288759;3865,3800019947;9784,2709236396;n.a.;8221,671652023;1012,3119303622;550,2873412544;0,6335415707;n.a.;550,9208828251;156,3219522105;n.a.;n.a.;394,5989306145;6743,8440083731;n.a.;526,9592773345;7,4729107999;n.a.;7;1,10759;D ;GB;30.06.;GB03751484
BIOTRIAL INTERNATIONAL LIMITED;EUR/GBP;2010;12,2443301238;0;12,2443301238;0;5899,3182536232;n.a.;1079,9499169148;4820,5927697207;1288,1035290186;5911,5625837469;1824,4051884389;15,9176291609;1808,487559278;0;n.a.;n.a.;n.a.;4087,157395308;721,1910442889;142,0342294355;3223,9321215836;5911,5625837469;12416,9751784958;n.a.;10041,5751344881;739,5575394746;1635,8425045331;55,0994855569;n.a.;1690,94199009;457,9379466283;n.a.;n.a.;1233,0040434617;9699,9583240354;n.a.;208,1536121038;6,1221650619;3,6732990371;5;1,22443;D ;GB;30.06.;GB03751484
BIOTRIAL INTERNATIONAL LIMITED;EUR/GBP;2009;1828,9342614635;0;1,1716427043;1827,7626187592;6916,2068836765;n.a.;1898,0611810191;5016,974059953;2049,2030898781;8745,14114514;5572,3327018068;15,2313551563;5557,1013466504;0;n.a.;n.a.;n.a.;3171,6368006289;231,9852554579;10,544784339;2929,106760832;8743,9695024356;12620,9352110728;n.a.;10326,8587959892;775,6274702683;1518,4489448153;28,119424904;n.a.;1547,7400124236;490,9182931154;n.a.;n.a.;1056,8217193082;n.a.;n.a.;126,5374120679;n.a.;n.a.;4;1,17164;D ;GB;30.06.;GB03751484
TOCRIS COOKSON LIMITED;EUR/GBP;2013;873,1106003273;0;873,1106003273;0;21239,0322884472;5740,4377962302;209,1705072117;15289,4239850053;10355,1152221864;22112,1428887745;20287,1889691132;36,4285714807;20250,7603976325;74,0322581704;0;74,0322581704;74,0322581704;1750,9216614909;0;312,5806456084;1438,3410158825;22112,1428887745;10411,520752221;n.a.;3054,1244283321;3203,364059882;4154,0322640069;57,5806452437;n.a.;4211,6129092506;1048,2027664764;n.a.;n.a.;3163,4101427741;6249,2626817507;n.a.;2616,9815705639;233,8479266018;728,5714296137;52;1,17512;D ;GB;30.06.;GB02869577
TOCRIS COOKSON LIMITED;EUR/GBP;2012;917,0945560742;0;917,0945560742;0;19878,6441613911;5707,0546361101;303,6326570786;13867,9568682024;8600,8597556144;20795,7387174653;18059,3268528548;38,4188259977;18020,9080268571;111,5385270901;0;111,5385270901;111,5385270901;2624,8733375204;4,9572678707;488,2908852611;2131,6251843886;20795,7387174653;13475,0933894517;n.a.;3080,9419816221;2667,0101144211;7727,1412934086;11,153852709;4,9572678707;7733,3378782469;1913,5053980791;n.a.;n.a.;5819,8324801679;10240,4761038388;n.a.;2474,9159844326;208,2052505682;659,3166267993;47;1,23932;D ;GB;30.06.;GB02869577
TOCRIS COOKSON LIMITED;EUR/GBP;2011;798,5725043313;0;798,5725043313;0;12016,2456303604;4802,5109275733;765,3447995741;6448,3899032131;803,0028649656;12814,8181346917;10938,5604060687;34,3352949158;10904,225111153;104,1134749059;0;104,1134749059;104,1134749059;1772,1442537171;553,7950792866;305,6948837662;912,6542906643;12814,8181346917;6878,1348847394;n.a.;1230,5326661748;1161,8620763433;4485,7401422214;412,0235389892;14,3986720615;4883,3650091492;1057,7486014374;n.a.;n.a.;3825,6164077118;5927,8225286837;n.a.;1137,4950928547;87,4996225273;148,4170812488;51;1,10759;D ;GB;30.06.;GB02869577
TOCRIS COOKSON LIMITED;EUR/GBP;2010;910,7104473524;0;910,7104473524;0;10209,7898737882;4781,8151380904;508,0312778289;4919,9434578688;1809,715104893;11120,5003211406;8983,0231015192;36,2879484164;8946,7351531029;127,5931089478;0;127,5931089478;127,5931089478;2009,8841106735;306,6916930672;291,474166312;1411,7182512943;11120,5003211406;12097,9337704197;n.a.;2219,4177483034;2081,289428525;7797,2265935913;2,3411579623;n.a.;7799,5677515536;1341,4835124239;n.a.;n.a.;6458,0842391297;10264,8070859033;n.a.;2249,8528018139;174,4162681947;429,6024860904;52;1,17058;D ;GB;30.06.;GB02869577
TOCRIS COOKSON LIMITED;EUR/GBP;2009;900,4707251326;0;900,4707251326;0;8679,8183130442;3945,882952828;529,4902765761;4204,4450836401;1414,2224372244;9580,2890381768;6465,1774534798;34,8496785008;6430,327774979;118,0392336316;0;118,0392336316;118,0392336316;2997,0723510654;577,8301532062;359,738616782;2059,5035810772;9580,2890381768;10388,5767427589;n.a.;1790,8238016681;2168,5493492893;6429,2035918016;388,9673793956;n.a.;6818,1709711972;2268,6016520818;n.a.;n.a.;4549,5693191154;8641,5960850111;n.a.;1924,6015997839;160,7581943745;386,7190130407;47;1,12418;D ;GB;30.06.;GB02869577
ISOTANK DEPOT SERVICES LIMITED;EUR/GBP;2013;221,8323735892;0;221,8323735892;0;4489,1257667904;20,5151613197;2088,694426951;2379,9161785197;225,8759450236;4710,9581403796;967,8671903246;0,0023502304;967,8648400942;493,7810606142;1,8848847953;491,8961758189;491,8961758189;3249,3098894408;11,3093087719;1072,8637342536;2165,1368464152;4710,9581403796;10136,1090006749;n.a.;6233,1589029258;3215,8191059828;687,1309917664;n.a.;n.a.;687,1309917664;167,947465678;n.a.;n.a.;519,1835260883;2660,1235752339;n.a.;2903,8918244305;35,6259677929;n.a.;105;1,17512;D ;GB;30.06.;GB04786989
ISOTANK DEPOT SERVICES LIMITED;EUR/GBP;2012;235,1418048604;0;235,1418048604;0;4148,3508140707;22,8542442008;2310,0199046165;1815,4766652535;397,4985242098;4383,4926189312;1030,8898793624;0,0024786339;1030,8874007284;330,2420316914;13,915050913;316,3269807784;316,3269807784;3022,3607078774;11,9271864968;1224,9545233295;1785,4789980511;4383,4926189312;10654,6657489691;n.a.;6729,4998096548;3211,5350070901;713,6309322243;0,0111538527;n.a.;713,642086077;197,3091757885;n.a.;n.a.;516,3329102885;2705,3099659899;n.a.;3095,2127165048;27,7346744194;n.a.;108;1,23932;D ;GB;30.06.;GB04786989
ISOTANK DEPOT SERVICES LIMITED;EUR/GBP;2011;49,3807996298;0;49,3807996298;0;4374,093946647;51,3301583089;2073,6613074052;2249,102480933;141,0715433171;4423,4747462769;1567,4549468718;0,0022151803;1567,4527316915;303,3346091383;23,0954699866;280,2391391517;280,2391391517;2552,6851902668;10,6594476861;1456,2617556723;1085,7639869083;4423,4747462769;10183,6369222967;n.a.;5840,2187926815;2999,0539924832;1344,364137132;0,0055379508;n.a.;1344,3696750828;369,6692913254;n.a.;n.a.;974,7003837574;2879,8008676998;n.a.;2729,9705014086;23,4609747389;n.a.;106;1,10759;D ;GB;30.06.;GB04786989
ISOTANK DEPOT SERVICES LIMITED;EUR/GBP;2010;49,372812358;0;49,372812358;0;4821,413139839;28,4288856813;2331,9461408315;2461,0381133262;187,1447904774;4870,785952197;1879,7189497729;0,002448866;1879,7165009069;335,4052617809;4,3173508016;331,0879109792;331,0879109792;2655,6617406432;9,8248504913;1268,0277253477;1377,8091648042;4870,785952197;10847,1467553918;n.a.;6082,6819949584;3235,4834226224;1528,9813378111;n.a.;0,0930569089;1528,8882809022;428,0887186526;n.a.;n.a.;1100,7995622496;2770,7425261773;n.a.;2831,9641767961;62,535467241;n.a.;99;1,22443;D ;GB;30.06.;GB04786989
ISOTANK DEPOT SERVICES LIMITED;EUR/GBP;2009;74,0853114804;34,9044078048;39,1809036756;0;3190,7544946355;17,6496256981;2275,4519826555;897,6528862819;144,0148062885;3264,8398061158;745,3369914332;0,0023432854;745,3346481478;314,6001258258;0;314,6001258258;314,6001258258;2204,9026888568;4,7486678807;693,921794639;1506,2322263372;3264,8398061158;9162,1475298953;n.a.;5493,5514463674;3412,8592871677;255,7367963601;n.a.;3,1845248704;252,5522714898;68,9558597208;n.a.;n.a.;183,5964117689;1896,7712024017;n.a.;2698,4384317738;104,4941262286;n.a.;98;1,17164;D ;GB;30.06.;GB04786989
CLARKSON RESEARCH SERVICES LIMITED;EUR/GBP;2013;449,0939114613;0;0;449,0939114613;7226,1121392051;0;505,230650394;6720,8814888111;3015,856719255;7675,2060506665;2667,0922986521;26,2767714153;2640,8155272368;0;n.a.;n.a.;n.a.;5008,1137520144;741,7215931316;173,1878116008;4093,204347282;7675,2060506665;9263,7563225909;n.a.;1036,7380722033;5821,4992671877;2405,5189831999;647,3640957767;n.a.;3052,8830789766;564,9505854288;n.a.;n.a.;2487,9324935478;n.a.;n.a.;4473,023134103;1,1943987007;n.a.;62;1,1944;D ;GB;31.12.;GB01944749
CLARKSON RESEARCH SERVICES LIMITED;EUR/GBP;2012;450,8913158912;0;1,1959981854;449,6953177058;6731,0777873621;0;538,1991834245;6192,8786039376;2572,592096769;7181,9691032532;2571,3960985836;26,3119600785;2545,0841385051;0;n.a.;n.a.;n.a.;4610,5730046697;271,491588083;199,7316969597;4139,3497196269;7181,9691032532;8819,290619049;n.a.;1087,1623505174;5364,0518614639;2368,0764070677;55,0159165278;n.a.;2423,0923235955;502,3192378628;n.a.;n.a.;1920,7730857327;n.a.;n.a.;4236,2255726433;1,1959981854;n.a.;66;1,196;D ;GB;31.12.;GB01944749
CLARKSON RESEARCH SERVICES LIMITED;EUR/GBP;2011;454,0675491661;0;4,7796584123;449,2878907538;6252,9881178586;0;493,4997310674;5759,4883867913;4011,3283225017;6707,0556670248;2442,4054486725;26,2881212675;2416,117327405;0;n.a.;n.a.;n.a.;4264,6502183523;240,1778352168;192,3812510941;3832,0911320414;6707,0556670248;7974,8600608807;n.a.;1143,5332751368;5182,3446335091;1648,9821522348;1247,4908456038;n.a.;2896,4729978386;424,1946840894;n.a.;n.a.;2472,2783137492;n.a.;n.a.;4301,6925710474;17,923719046;n.a.;64;1,19491;D ;GB;31.12.;GB01944749
CLARKSON RESEARCH SERVICES LIMITED;EUR/GBP;2010;466,5681997368;0;26,5452195561;440,0229801808;5431,2371393183;0;479,424668687;4951,8124706312;4725,2551028781;5897,8053390551;2019,1328552038;25,677820531;1993,4550346728;0;n.a.;n.a.;n.a.;3878,6724838514;214,4535810878;194,6391906735;3469,5797120901;5897,8053390551;6505,068938276;n.a.;1083,4434229722;4463,9198335944;957,7056817095;43,6789841035;0,0081940529;1001,3764717601;155,3451954335;n.a.;n.a.;846,0312763266;n.a.;n.a.;3903,2183545076;17,2274108659;n.a.;55;1,17058;D ;GB;31.12.;GB01944749
CLARKSON RESEARCH SERVICES LIMITED;EUR/GBP;2009;442,7393091391;0;20,1566043716;422,5827047675;7302,5354108475;0;577,9077218454;6724,6276890021;5154,7474764792;7745,2747199865;1126,6057921913;24,6600821804;1101,9457100109;0;n.a.;n.a.;n.a.;6618,6689277953;4065,2037552819;227,1468319184;2326,3183405949;7745,2747199865;5188,9316385389;n.a.;581,8165067534;4280,9210168353;326,1941149503;419,4012663753;n.a.;745,5953813256;199,8044486766;n.a.;n.a.;545,790932649;n.a.;n.a.;2660,3468881088;13,9702243461;n.a.;32;1,12418;D ;GB;31.12.;GB01944749
MI TECHNOLOGY GROUP LIMITED;EUR/GBP;2013;3274,1149065257;0;3274,1137191021;0,0011874235;3181,8758482134;194,0012531804;2447,9721234877;539,9024715453;2,8569409668;6455,9907547391;2412,0133773127;0,0011874235;2412,0121898892;632,9881628207;632,9881628207;0;0;3410,9892146056;1947,7307846237;497,1659119712;966,0925180107;6455,9907547391;9610,6722297101;n.a.;3308,5537506069;5302,5251815848;999,5932975185;11,0750990844;52,6669823942;958,0014142087;-92,4504196971;n.a.;n.a.;1050,4518339059;2151,869072315;n.a.;3776,5921638603;336,926671471;n.a.;106;1,18742;D ;GB;30.04.;GB02888007
MI TECHNOLOGY GROUP LIMITED;EUR/GBP;2012;3364,8257116972;0;3364,8244811085;0,0012305887;3024,7636041633;203,2046482167;2142,8917578809;678,6671980658;2,6851445086;6389,5893158605;1411,0569757216;0,0012305887;1411,0557451329;741,1934091014;741,1934091014;0;0;4237,3389310376;2675,8031098553;675,398754521;886,1370666613;6389,5893158605;9213,7214327455;n.a.;3262,2192272227;5039,4243294022;912,0778761207;n.a.;80,0301044773;832,0477716434;-88,9641783233;n.a.;n.a.;921,0119499667;2646,7181463082;n.a.;3727,0901002683;352,4701332349;n.a.;96;1,23059;D ;GB;30.04.;GB02888007
MI TECHNOLOGY GROUP LIMITED;EUR/GBP;2011;3038,6220119714;0;3015,812730182;22,8092817894;2621,072392194;113,0713180348;1890,0915669871;617,9095071721;0,9593997942;5659,6944041654;446,3226472502;0,0011207942;446,321526456;853,7503750399;853,7503750399;0;0;4359,6213818754;2922,746466968;574,2220719173;862,6528429901;5659,6944041654;7419,532878766;n.a.;2753,406799321;4194,6606569807;471,4654224643;-593,9144251697;92,3287806619;-214,7777833674;-95,9433418024;n.a.;n.a.;-118,8344415649;1463,2684963952;n.a.;3001,9092787252;346,4430763856;n.a.;82;1,12079;D ;GB;30.04.;GB02888007
MI TECHNOLOGY GROUP LIMITED;EUR/GBP;2010;3233,415312234;0;3209,9875860574;23,4277261766;2077,8497120125;105,2135257055;1190,5512041835;782,0849821235;0,8587825526;5311,2650242465;580,4805975799;0,001151183;580,4794463968;1064,60372063;1064,60372063;0;0;3666,1807060366;2481,6202584264;412,512630468;772,0478171423;5311,2650242465;5908,8050033905;n.a.;2000,6513769234;4027,3712939316;-119,2176674645;n.a.;72,3817852232;-191,5994526877;-58,8622915267;n.a.;n.a.;-132,737161161;1057,7334602093;n.a.;2704,5744837479;369,3156378362;n.a.;73;1,15118;D ;GB;30.04.;GB02888007
MI TECHNOLOGY GROUP LIMITED;EUR/GBP;2009;3151,5994590311;0;3128,8737902135;22,7256688177;2081,469590278;113,315672118;1481,2064083089;486,947509851;1,271904908;5233,0690493091;691,8448020897;0,0011166856;691,8436854041;534,4479655779;534,4479655779;0;0;4006,7762816415;2715,6219470924;463,6780151421;827,476319407;5233,0690493091;6584,2016845739;n.a.;2623,0520602083;4654,6504712127;-693,500846847;n.a.;76,2618102582;-769,7626571053;-26,2309449426;n.a.;n.a.;-743,5317121626;1083,606030676;n.a.;3219,38339215;377,5770879877;n.a.;91;1,11669;D ;GB;30.04.;GB02888007
MI TECHNOLOGY INVESTMENTS LIMITED;EUR/GBP;2013;3274,1149065257;0;3274,1137191021;0,0011874235;3181,8758482134;194,0012531804;2447,9721234877;539,9024715453;2,8569409668;6455,9907547391;4625,6700320077;106,8681159642;4518,8019160435;205,5156989638;205,5156989638;0;0;1624,8050237675;161,5465937856;497,1659119712;966,0925180107;6455,9907547391;9610,6722297101;n.a.;3308,5537506069;5374,9508911972;927,167587906;11,0750990844;52,6669823942;885,5757045962;-92,4504196971;n.a.;n.a.;978,0261242934;2151,869072315;n.a.;3776,5921638603;336,926671471;n.a.;103;1,18742;D ;GB;30.04.;GB06201922
MI TECHNOLOGY INVESTMENTS LIMITED;EUR/GBP;2012;3364,8257116972;0;3364,8244811085;0,0012305887;3047,4815018592;203,2046482167;2165,6096555768;678,6671980658;2,6851445086;6412,3072135564;3903,3017857007;110,7529815628;3792,548804138;298,1814828502;298,1814828502;0;0;2210,8239450055;629,881740276;675,398754521;905,5434502085;6412,3072135564;9459,8391695517;n.a.;3488,2795990679;5026,6262070882;944,9333633956;n.a.;83,0635055834;861,8698578122;-88,9641783233;n.a.;n.a.;950,8340361355;2646,7181463082;n.a.;3939,8133519559;352,4701332349;n.a.;98;1,23059;D ;GB;30.04.;GB06201922
MI TECHNOLOGY INVESTMENTS LIMITED;EUR/GBP;2011;3038,6220119714;0;3015,812730182;22,8092817894;2645,0842861087;113,0713180348;1910,7825478291;621,2304202448;0,9593997942;5683,7062980801;2689,0451951366;100,8714736892;2588,1737214474;450,2644802831;450,2644802831;0;0;2544,3966226604;1089,9039444762;574,2220719173;880,270606267;5683,7062980801;7686,0857479897;n.a.;2964,2976685689;4164,1234995125;557,6645799083;-593,9144251697;85,948099554;-122,1979448154;-95,9433418024;n.a.;n.a.;-26,254603013;1463,2684963952;n.a.;3181,6409497504;346,4430763856;n.a.;84;1,12079;D ;GB;30.04.;GB06201922
MI TECHNOLOGY INVESTMENTS LIMITED;EUR/GBP;2010;3233,415312234;0;3209,9875860574;23,4277261766;2104,3614575703;105,2135257055;1211,9275221715;787,2204096933;0,8587825526;5337,7767698043;2788,921665555;103,6064741728;2685,3151913822;650,1778239389;650,1778239389;0;0;1898,6772803103;694,4385097056;412,512630468;791,7261401368;5337,7767698043;6204,9986453047;n.a.;2216,954066603;3986,6804267918;1,3641519099;n.a.;58,645869114;-57,281717204;-58,8622915267;n.a.;n.a.;1,5805743227;1057,7334602093;n.a.;2879,5796328222;369,3156378362;n.a.;73;1,15118;D ;GB;30.04.;GB06201922
MI TECHNOLOGY INVESTMENTS LIMITED;EUR/GBP;2009;3151,5994590311;0;3128,8737902135;22,7256688177;2102,3929285236;113,315672118;1500,9628100937;488,1144463119;1,2752549649;5253,9923875547;2703,812996783;100,501704761;2603,311292022;132,441146534;132,441146534;0;0;2417,7382442377;1118,2054175684;463,6813651989;835,8514614705;5253,9923875547;6854,2553486947;n.a.;2820,2006710099;4637,2670263458;-603,212348661;n.a.;57,7147789874;-660,9271276484;-26,2309449426;n.a.;n.a.;-634,6961827058;1083,606030676;n.a.;3332,5829289647;377,5770879877;n.a.;93;1,11669;D ;GB;30.04.;GB06201922
ADVFN PLC;EUR/GBP;2013;3676,9354891309;3035,3225849872;71,6820277523;569,9308763913;2857,88018842;0;730,9216600318;2126,9585283883;1716,8433204283;6534,8156775509;3938,98618075;7392,6497801605;-3453,6635994106;292,6036870545;0;292,6036870545;292,6036870545;2303,2258097464;0;1176,2903242633;1126,9354854831;6534,8156775509;9491,4055435315;n.a.;398,3640558694;10116,5668347484;-1023,5253470863;111,6359448602;n.a.;-911,8894022261;-284,3778805911;n.a.;n.a.;-633,3870976803;n.a.;n.a.;3772,1198210643;1150,4377896642;586,3824893181;37;1,17512;+ ;GB;30.06.;GB02374988
ADVFN PLC;EUR/GBP;2012;3911,2843499595;3678,292760038;102,8633083164;130,1282816051;4172,7802301374;0;961,7099669102;3211,0702632272;1784,6164334416;8084,0645800969;4620,1736554655;7794,0644096626;-3173,8907541972;603,5473632542;0;603,5473632542;603,5473632542;2860,3435613772;0;1551,6248435201;1308,7187178572;8084,0645800969;10515,6044706611;n.a.;395,342112686;11903,639474449;-1783,3771164739;n.a.;n.a.;-1783,3771164739;-202,0086657298;n.a.;n.a.;-2077,0952378112;n.a.;n.a.;4840,7720757103;1338,4623250812;734,914961827;60;1,23932;+ ;GB;30.06.;GB02374988
ADVFN PLC;EUR/GBP;2011;4990,8012545307;4741,5934688518;117,4045568088;131,8032288702;4013,9067346692;0;899,3632087614;3114,5435259078;1900,6247121116;9004,7079892;5668,6464315775;6921,3309009238;-1252,6844693463;591,4531446781;1,1075901586;590,3455545195;590,3455545195;2744,6084129443;5,5379507929;1529,5820089896;1209,4884531619;9004,7079892;10153,2789836403;n.a.;595,8835053124;10426,8537528079;-869,4582744799;7,75313111;5,5379507929;-867,2430941628;87,4996225273;n.a.;n.a.;-954,7427166901;4834,6310421719;n.a.;3809,0025553332;1254,8996496634;552,687489128;54;1,10759;+ ;GB;30.06.;GB02374988
